# fields
key,value
document_type,large-knowledge-graph
version,1.0.0
generated,true
benchmark_size_class,large
benchmark_profile,graph-relational

# table:nodes
id,kind,label,community,weight
NODE-01101,source-35,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01102,source-36,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01103,source-37,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01104,source-38,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01105,source-39,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01106,source-40,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01107,source-0,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01108,source-1,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01109,source-2,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01110,source-3,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01111,source-4,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01112,source-5,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01113,source-6,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01114,source-7,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01115,source-8,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01116,source-9,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01117,source-10,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01118,source-11,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01119,source-12,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01120,source-13,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01121,source-14,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01122,source-15,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01123,source-16,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01124,source-17,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01125,source-18,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01126,source-19,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01127,source-20,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01128,source-21,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01129,source-22,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01130,source-23,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01131,source-24,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01132,source-25,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01133,source-26,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01134,source-27,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01135,source-28,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01136,source-29,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01137,source-30,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01138,source-31,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01139,source-32,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01140,source-33,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01141,source-34,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01142,source-35,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01143,source-36,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01144,source-37,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01145,source-38,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01146,source-39,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01147,source-40,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01148,source-0,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01149,source-1,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01150,source-2,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01151,source-3,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01152,source-4,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01153,source-5,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01154,source-6,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01155,source-7,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01156,source-8,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01157,source-9,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01158,source-10,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01159,source-11,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01160,source-12,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01161,source-13,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01162,source-14,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01163,source-15,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01164,source-16,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01165,source-17,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01166,source-18,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01167,source-19,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01168,source-20,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01169,source-21,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01170,source-22,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01171,source-23,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01172,source-24,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01173,source-25,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01174,source-26,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01175,source-27,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01176,source-28,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01177,source-29,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01178,source-30,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01179,source-31,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01180,source-32,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01181,source-33,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01182,source-34,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01183,source-35,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01184,source-36,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01185,source-37,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01186,source-38,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01187,source-39,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01188,source-40,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01189,source-0,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01190,source-1,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01191,source-2,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01192,source-3,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01193,source-4,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01194,source-5,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01195,source-6,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01196,source-7,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01197,source-8,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01198,source-9,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01199,source-10,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01200,source-11,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01201,source-12,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01202,source-13,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01203,source-14,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01204,source-15,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01205,source-16,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01206,source-17,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01207,source-18,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01208,source-19,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01209,source-20,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01210,source-21,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01211,source-22,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01212,source-23,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01213,source-24,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01214,source-25,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01215,source-26,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01216,source-27,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01217,source-28,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01218,source-29,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01219,source-30,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01220,source-31,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01221,source-32,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01222,source-33,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01223,source-34,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01224,source-35,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01225,source-36,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01226,source-37,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01227,source-38,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01228,source-39,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01229,source-40,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01230,source-0,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01231,source-1,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01232,source-2,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01233,source-3,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01234,source-4,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01235,source-5,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01236,source-6,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01237,source-7,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01238,source-8,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01239,source-9,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01240,source-10,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01241,source-11,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01242,source-12,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01243,source-13,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01244,source-14,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01245,source-15,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01246,source-16,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01247,source-17,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01248,source-18,low,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01249,source-19,medium,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01250,source-20,high,Synthetic annotation for graph-oriented benchmark coverage.
NODE-01251,source-21,low,Synthetic annotation for graph-oriented benchmark coverage.
